"seqnames","start","end","width","strand","sum_count","annotation"
"chr4",430046,430446,401,"*",4,"intron"
"chr4",443574,443974,401,"*",51,"CDS"
"chr4",444263,444663,401,"*",21,"fiveUTR"
"chr4",450126,450526,401,"*",6,"intron"
"chr4",523972,524372,401,"*",4,"proximal"
"chr4",525138,525538,401,"*",6,"promoter"
"chr4",662182,662582,401,"*",4,"proximal"
"chr4",681188,681588,401,"*",24,"intron"
"chr4",756392,756792,401,"*",7,"intron"
"chr4",758428,758828,401,"*",9,"proximal"
"chr4",775358,775758,401,"*",4,"intron"
"chr4",778239,778639,401,"*",12,"intron"
"chr4",778997,779397,401,"*",6,"intron"
"chr4",779156,779556,401,"*",6,"intron"
"chr4",780367,780767,401,"*",7,"exon"
"chr4",780618,781018,401,"*",7,"exon"
"chr4",867674,868074,401,"*",4,"proximal"
"chr4",868422,868822,401,"*",5,"CDS"
"chr4",868897,869297,401,"*",4,"exon"
"chr4",879001,879401,401,"*",7,"intron"
"chr4",913519,913919,401,"*",5,"fiveUTR"
"chr4",928082,928482,401,"*",4,"intron"
"chr4",1171770,1172170,401,"*",6,"proximal"
"chr4",1175904,1176304,401,"*",11,"intron"
"chr4",1199374,1199774,401,"*",14,"exon"
"chr4",1200517,1200917,401,"*",20,"intron"
"chr4",1211420,1211820,401,"*",10,"threeUTR"
"chr4",1227699,1228099,401,"*",16,"intron"
"chr4",1269781,1270181,401,"*",4,"exon"
"chr4",1272669,1273069,401,"*",7,"intron"
"chr4",1336353,1336753,401,"*",5,"intron"
"chr4",1350017,1350417,401,"*",5,"intron"
"chr4",1566994,1567394,401,"*",7,"intergenic"
"chr4",1711821,1712221,401,"*",10,"promoter"
"chr4",1712831,1713231,401,"*",15,"promoter"
"chr4",1718863,1719263,401,"*",8,"proximal"
"chr4",1720793,1721193,401,"*",35,"promoter"
"chr4",1891298,1891698,401,"*",7,"proximal"
"chr4",1904496,1904896,401,"*",8,"intron"
"chr4",1911686,1912086,401,"*",6,"intron"
"chr4",1919464,1919864,401,"*",4,"intron"
"chr4",1919789,1920189,401,"*",4,"intron"
"chr4",1923989,1924389,401,"*",5,"intron"
"chr4",1924312,1924712,401,"*",5,"intron"
"chr4",1969608,1970008,401,"*",27,"intron"
"chr4",1979200,1979600,401,"*",8,"threeUTR"
"chr4",1979675,1980075,401,"*",7,"threeUTR"
"chr4",1993644,1994044,401,"*",6,"intron"
"chr4",2261568,2261968,401,"*",10,"promoter"
"chr4",2504326,2504726,401,"*",16,"intron"
"chr4",2514283,2514683,401,"*",9,"threeUTR"
"chr4",2567228,2567628,401,"*",5,"intron"
"chr4",2573911,2574311,401,"*",4,"intron"
"chr4",2582097,2582497,401,"*",4,"intron"
"chr4",2643969,2644369,401,"*",4,"intron"
"chr4",2682398,2682798,401,"*",5,"intron"
"chr4",2799084,2799484,401,"*",50,"promoter"
"chr4",2812423,2812823,401,"*",5,"fiveUTR"
"chr4",2826046,2826446,401,"*",14,"promoter"
"chr4",2834915,2835315,401,"*",2,"threeUTR"
"chr4",2843331,2843731,401,"*",9,"proximal"
"chr4",2903445,2903845,401,"*",6,"proximal"
"chr4",2907489,2907889,401,"*",6,"promoter"
"chr4",2929531,2929931,401,"*",8,"threeUTR"
"chr4",2931519,2931919,401,"*",11,"promoter"
"chr4",2936945,2937345,401,"*",18,"promoter"
"chr4",2937354,2937754,401,"*",9,"promoter"
"chr4",2946402,2946802,401,"*",9,"CDS"
"chr4",2957486,2957886,401,"*",17,"CDS"
"chr4",3039418,3039818,401,"*",6,"intron"
"chr4",3048354,3048754,401,"*",4,"intron"
"chr4",3081654,3082054,401,"*",5,"intron"
"chr4",3095424,3095824,401,"*",11,"intron"
"chr4",3100622,3101022,401,"*",6,"intron"
"chr4",3122599,3122999,401,"*",8,"CDS"
"chr4",3136225,3136625,401,"*",4,"CDS"
"chr4",3159418,3159818,401,"*",4,"proximal"
"chr4",3192763,3193163,401,"*",5,"intron"
"chr4",3199737,3200137,401,"*",2,"CDS"
"chr4",3806034,3806434,401,"*",10,"intergenic"
"chr4",4236307,4236707,401,"*",5,"intron"
"chr4",4243691,4244091,401,"*",5,"intron"
"chr4",4427528,4427928,401,"*",7,"proximal"
"chr4",4428464,4428864,401,"*",4,"intron"
"chr4",4486737,4487137,401,"*",5,"intron"
"chr4",4506985,4507385,401,"*",18,"promoter"
"chr4",4541007,4541407,401,"*",4,"proximal"
"chr4",4565365,4565765,401,"*",7,"intron"
"chr4",4672777,4673177,401,"*",7,"intron"
"chr4",5730560,5730960,401,"*",5,"intron"
"chr4",6610533,6610933,401,"*",4,"CDS"
"chr4",6619580,6619980,401,"*",4,"threeUTR"
"chr4",6641028,6641428,401,"*",49,"threeUTR"
"chr4",6708316,6708716,401,"*",7,"threeUTR"
"chr4",6836261,6836661,401,"*",6,"intron"
"chr4",6862364,6862764,401,"*",11,"CDS"
"chr4",6972468,6972868,401,"*",8,"intron"
"chr4",7027751,7028151,401,"*",9,"intron"
"chr4",7060328,7060728,401,"*",5,"threeUTR"
"chr4",7768556,7768956,401,"*",4,"CDS"
"chr4",8050245,8050645,401,"*",4,"intron"
"chr4",8217688,8218088,401,"*",7,"intron"
"chr4",8233358,8233758,401,"*",42,"threeUTR"
"chr4",8366741,8367141,401,"*",5,"threeUTR"
"chr4",8413082,8413482,401,"*",6,"intron"
"chr4",8414422,8414822,401,"*",8,"intron"
"chr4",8431367,8431767,401,"*",6,"intron"
"chr4",8490396,8490796,401,"*",10,"intron"
"chr4",9964068,9964468,401,"*",8,"intron"
"chr4",10077589,10077989,401,"*",4,"promoter"
"chr4",10103599,10103999,401,"*",12,"fiveUTR"
"chr4",10441924,10442324,401,"*",18,"threeUTR"
"chr4",10442172,10442572,401,"*",6,"threeUTR"
"chr4",10442379,10442779,401,"*",2,"threeUTR"
"chr4",10445995,10446395,401,"*",4,"fiveUTR"
"chr4",10518504,10518904,401,"*",4,"intron"
"chr4",10528091,10528491,401,"*",7,"CDS"
"chr4",10528422,10528822,401,"*",4,"intron"
"chr4",10528672,10529072,401,"*",4,"intron"
"chr4",10544671,10545071,401,"*",4,"intron"
"chr4",10558178,10558578,401,"*",7,"CDS"
"chr4",10730525,10730925,401,"*",7,"intergenic"
"chr4",12937221,12937621,401,"*",4,"intergenic"
"chr4",13579696,13580096,401,"*",5,"promoter"
"chr4",13608170,13608570,401,"*",16,"CDS"
"chr4",14460422,14460822,401,"*",7,"intergenic"
"chr4",14953163,14953563,401,"*",4,"intron"
"chr4",15001837,15002237,401,"*",78,"promoter"
"chr4",15004551,15004951,401,"*",11,"exon"
"chr4",15056085,15056485,401,"*",5,"intron"
"chr4",15068385,15068785,401,"*",8,"threeUTR"
"chr4",15640612,15641012,401,"*",6,"threeUTR"
"chr4",15672082,15672482,401,"*",11,"intron"
"chr4",15816359,15816759,401,"*",5,"promoter"
"chr4",15831470,15831870,401,"*",5,"intron"
"chr4",15848723,15849123,401,"*",9,"threeUTR"
"chr4",15852399,15852799,401,"*",7,"threeUTR"
"chr4",16162132,16162532,401,"*",7,"threeUTR"
"chr4",17486679,17487079,401,"*",10,"threeUTR"
"chr4",17576977,17577377,401,"*",35,"promoter"
"chr4",17613959,17614359,401,"*",7,"proximal"
"chr4",17625242,17625642,401,"*",12,"threeUTR"
"chr4",17628904,17629304,401,"*",3,"threeUTR"
"chr4",17841436,17841836,401,"*",9,"threeUTR"
"chr4",17877955,17878355,401,"*",8,"threeUTR"
"chr4",17896050,17896450,401,"*",6,"intron"
"chr4",17911049,17911449,401,"*",8,"proximal"
"chr4",17916914,17917314,401,"*",2,"intron"
"chr4",17952555,17952955,401,"*",4,"intron"
"chr4",18869650,18870050,401,"*",5,"intron"
"chr4",20646396,20646796,401,"*",5,"intergenic"
"chr4",20719102,20719502,401,"*",6,"intron"
"chr4",20727928,20728328,401,"*",10,"threeUTR"
"chr4",23235827,23236227,401,"*",6,"intron"
"chr4",24526413,24526813,401,"*",10,"intron"
"chr4",24527427,24527827,401,"*",4,"threeUTR"
"chr4",24535263,24535663,401,"*",10,"intron"
"chr4",24570675,24571075,401,"*",8,"CDS"
"chr4",25148502,25148902,401,"*",4,"intron"
"chr4",25183314,25183714,401,"*",4,"intron"
"chr4",25200226,25200626,401,"*",5,"exon"
"chr4",25256234,25256634,401,"*",3,"CDS"
"chr4",25266611,25267011,401,"*",10,"intron"
"chr4",25267163,25267563,401,"*",4,"intron"
"chr4",25277339,25277739,401,"*",34,"threeUTR"
"chr4",25313638,25314038,401,"*",7,"intron"
"chr4",25389893,25390293,401,"*",4,"threeUTR"
"chr4",25410690,25411090,401,"*",8,"intron"
"chr4",25862031,25862431,401,"*",7,"exon"
"chr4",26319094,26319494,401,"*",41,"proximal"
"chr4",26339025,26339425,401,"*",14,"intron"
"chr4",26359047,26359447,401,"*",3,"proximal"
"chr4",26360426,26360826,401,"*",12,"intron"
"chr4",26362870,26363270,401,"*",5,"intron"
"chr4",26367845,26368245,401,"*",6,"exon"
"chr4",26391969,26392369,401,"*",7,"intron"
"chr4",26392557,26392957,401,"*",3,"intron"
"chr4",26397820,26398220,401,"*",9,"intron"
"chr4",26404942,26405342,401,"*",8,"intron"
"chr4",26425821,26426221,401,"*",5,"intron"
"chr4",26426685,26427085,401,"*",4,"intron"
"chr4",26430036,26430436,401,"*",39,"promoter"
"chr4",26431596,26431996,401,"*",9,"threeUTR"
"chr4",26432186,26432586,401,"*",33,"threeUTR"
"chr4",26432718,26433118,401,"*",66,"threeUTR"
"chr4",26433411,26433811,401,"*",44,"threeUTR"
"chr4",26587343,26587743,401,"*",6,"intron"
"chr4",26878771,26879171,401,"*",5,"intron"
"chr4",26893190,26893590,401,"*",7,"intron"
"chr4",26977104,26977504,401,"*",7,"intron"
"chr4",27804390,27804790,401,"*",2,"intergenic"
"chr4",31169281,31169681,401,"*",7,"intergenic"
"chr4",36067697,36068097,401,"*",10,"threeUTR"
"chr4",36072591,36072991,401,"*",7,"intron"
"chr4",36072951,36073351,401,"*",4,"intron"
"chr4",36118472,36118872,401,"*",5,"intron"
"chr4",36212341,36212741,401,"*",4,"CDS"
"chr4",36236149,36236549,401,"*",4,"intron"
"chr4",37611634,37612034,401,"*",4,"threeUTR"
"chr4",37855453,37855853,401,"*",11,"threeUTR"
"chr4",37864047,37864447,401,"*",6,"intergenic"
"chr4",38027538,38027938,401,"*",18,"promoter"
"chr4",38060873,38061273,401,"*",5,"intron"
"chr4",38124886,38125286,401,"*",20,"CDS"
"chr4",38127959,38128359,401,"*",4,"intron"
"chr4",38382658,38383058,401,"*",6,"intron"
"chr4",38690901,38691301,401,"*",4,"intron"
"chr4",38713563,38713963,401,"*",14,"intergenic"
"chr4",38733666,38734066,401,"*",37,"intergenic"
"chr4",38734177,38734577,401,"*",10,"intergenic"
"chr4",38753573,38753973,401,"*",7,"intergenic"
"chr4",38753915,38754315,401,"*",12,"intergenic"
"chr4",38798911,38799311,401,"*",4,"intron"
"chr4",38799989,38800389,401,"*",22,"intron"
"chr4",38805463,38805863,401,"*",319,"promoter"
"chr4",38812284,38812684,401,"*",7,"intron"
"chr4",38825354,38825754,401,"*",13,"threeUTR"
"chr4",38826352,38826752,401,"*",10,"threeUTR"
"chr4",38855869,38856269,401,"*",4,"intron"
"chr4",38872073,38872473,401,"*",9,"intron"
"chr4",38996182,38996582,401,"*",2,"intron"
"chr4",39012830,39013230,401,"*",6,"intron"
"chr4",39044831,39045231,401,"*",619,"promoter"
"chr4",39291335,39291735,401,"*",9,"promoter"
"chr4",39304653,39305053,401,"*",5,"CDS"
"chr4",39304753,39305153,401,"*",5,"CDS"
"chr4",39321267,39321667,401,"*",14,"CDS"
"chr4",39455002,39455402,401,"*",14,"promoter"
"chr4",39473288,39473688,401,"*",5,"threeUTR"
"chr4",39499718,39500118,401,"*",18,"threeUTR"
"chr4",39504167,39504567,401,"*",13,"CDS"
"chr4",39586709,39587109,401,"*",4,"intron"
"chr4",39586754,39587154,401,"*",4,"intron"
"chr4",39706386,39706786,401,"*",4,"intron"
"chr4",39737230,39737630,401,"*",12,"CDS"
"chr4",39737460,39737860,401,"*",11,"CDS"
"chr4",39763772,39764172,401,"*",9,"intron"
"chr4",39841724,39842124,401,"*",5,"CDS"
"chr4",39852200,39852600,401,"*",2,"intron"
"chr4",39855825,39856225,401,"*",10,"intron"
"chr4",39856144,39856544,401,"*",10,"intron"
"chr4",39860541,39860941,401,"*",7,"intron"
"chr4",39866690,39867090,401,"*",12,"threeUTR"
"chr4",39876844,39877244,401,"*",8,"CDS"
"chr4",39887239,39887639,401,"*",5,"intron"
"chr4",39921600,39922000,401,"*",7,"intron"
"chr4",39970924,39971324,401,"*",5,"intron"
"chr4",40065175,40065575,401,"*",15,"intron"
"chr4",40065425,40065825,401,"*",7,"intron"
"chr4",40110332,40110732,401,"*",7,"intron"
"chr4",40167681,40168081,401,"*",5,"exon"
"chr4",40192464,40192864,401,"*",6,"proximal"
"chr4",40199766,40200166,401,"*",3,"proximal"
"chr4",40216950,40217350,401,"*",8,"intron"
"chr4",40216973,40217373,401,"*",8,"intron"
"chr4",40223536,40223936,401,"*",12,"intron"
"chr4",40244848,40245248,401,"*",14,"threeUTR"
"chr4",40307846,40308246,401,"*",8,"intergenic"
"chr4",40316885,40317285,401,"*",9,"exon"
"chr4",40317106,40317506,401,"*",9,"intron"
"chr4",40425442,40425842,401,"*",19,"proximal"
"chr4",40436384,40436784,401,"*",8,"threeUTR"
"chr4",40458392,40458792,401,"*",17,"intron"
"chr4",40510038,40510438,401,"*",6,"intron"
"chr4",40541781,40542181,401,"*",6,"intron"
"chr4",40596732,40597132,401,"*",5,"intron"
"chr4",40607889,40608289,401,"*",5,"intron"
"chr4",40616444,40616844,401,"*",4,"intron"
"chr4",40992444,40992844,401,"*",9,"intron"
"chr4",41082074,41082474,401,"*",10,"intron"
"chr4",41179305,41179705,401,"*",4,"intron"
"chr4",41939941,41940341,401,"*",5,"intron"
"chr4",41954121,41954521,401,"*",4,"threeUTR"
"chr4",41956064,41956464,401,"*",6,"threeUTR"
"chr4",41956896,41957296,401,"*",10,"threeUTR"
"chr4",41957916,41958316,401,"*",12,"threeUTR"
"chr4",41993257,41993657,401,"*",9,"intron"
"chr4",42003568,42003968,401,"*",4,"intron"
"chr4",42482236,42482636,401,"*",4,"intron"
"chr4",42537500,42537900,401,"*",10,"intron"
"chr4",42543825,42544225,401,"*",8,"CDS"
"chr4",42545149,42545549,401,"*",5,"intron"
"chr4",42545203,42545603,401,"*",5,"intron"
"chr4",42550907,42551307,401,"*",20,"CDS"
"chr4",42579872,42580272,401,"*",5,"CDS"
"chr4",42585227,42585627,401,"*",13,"intron"
"chr4",44179937,44180337,401,"*",8,"intron"
"chr4",44678168,44678568,401,"*",2350,"promoter"
"chr4",44678669,44679069,401,"*",87,"proximal"
"chr4",44702192,44702592,401,"*",10,"threeUTR"
"chr4",44726152,44726552,401,"*",55,"promoter"
"chr4",44735152,44735552,401,"*",7,"intergenic"
"chr4",46140997,46141397,401,"*",6,"intergenic"
"chr4",47451245,47451645,401,"*",8,"threeUTR"
"chr4",47520965,47521365,401,"*",4,"intron"
"chr4",47857322,47857722,401,"*",7,"intron"
"chr4",47863689,47864089,401,"*",5,"intron"
"chr4",47863939,47864339,401,"*",5,"intron"
"chr4",48064874,48065274,401,"*",3,"intergenic"
"chr4",48090049,48090449,401,"*",7,"intron"
"chr4",48136403,48136803,401,"*",6,"threeUTR"
"chr4",48136755,48137155,401,"*",13,"threeUTR"
"chr4",48137037,48137437,401,"*",5,"threeUTR"
"chr4",48153505,48153905,401,"*",7,"promoter"
"chr4",48154717,48155117,401,"*",5,"intron"
"chr4",48160934,48161334,401,"*",4,"intron"
"chr4",48167477,48167877,401,"*",23,"threeUTR"
"chr4",48169019,48169419,401,"*",2,"intron"
"chr4",48229104,48229504,401,"*",5,"proximal"
"chr4",48229191,48229591,401,"*",5,"proximal"
"chr4",48234299,48234699,401,"*",5,"intron"
"chr4",48246512,48246912,401,"*",6,"intron"
"chr4",48251550,48251950,401,"*",6,"intron"
"chr4",48256617,48257017,401,"*",4,"intron"
"chr4",48282271,48282671,401,"*",12,"intergenic"
"chr4",48369819,48370219,401,"*",10,"promoter"
"chr4",48503947,48504347,401,"*",4,"intron"
"chr4",48512494,48512894,401,"*",6,"threeUTR"
"chr4",48565710,48566110,401,"*",7,"proximal"
"chr4",48692060,48692460,401,"*",5,"intron"
"chr4",48779503,48779903,401,"*",6,"intron"
"chr4",48837421,48837821,401,"*",23,"intron"
"chr4",48841341,48841741,401,"*",8,"intron"
"chr4",48848342,48848742,401,"*",25,"threeUTR"
"chr4",48853922,48854322,401,"*",6,"intron"
"chr4",49096203,49096603,401,"*",5,"intergenic"
"chr4",49105847,49106247,401,"*",4,"intergenic"
"chr4",49145416,49145816,401,"*",8,"intergenic"
"chr4",49149333,49149733,401,"*",7,"intergenic"
"chr4",49649909,49650309,401,"*",6,"intergenic"
"chr4",52595675,52596075,401,"*",9,"threeUTR"
"chr4",52898308,52898708,401,"*",6,"intron"
"chr4",52960009,52960409,401,"*",6,"intron"
"chr4",52996828,52997228,401,"*",4,"intron"
"chr4",53078515,53078915,401,"*",4,"intron"
"chr4",53088090,53088490,401,"*",4,"intron"
"chr4",53088128,53088528,401,"*",4,"intron"
"chr4",53108523,53108923,401,"*",7,"intron"
"chr4",53124728,53125128,401,"*",4,"intron"
"chr4",53127400,53127800,401,"*",7,"intron"
"chr4",53308643,53309043,401,"*",6,"intron"
"chr4",53395616,53396016,401,"*",4,"CDS"
"chr4",53429580,53429980,401,"*",8,"intron"
"chr4",53439671,53440071,401,"*",6,"intron"
"chr4",53666699,53667099,401,"*",5,"intron"
"chr4",53672845,53673245,401,"*",4,"intron"
"chr4",54023420,54023820,401,"*",13,"intron"
"chr4",54034898,54035298,401,"*",4,"intron"
"chr4",54048896,54049296,401,"*",12,"CDS"
"chr4",54056597,54056997,401,"*",6,"intron"
"chr4",55405221,55405621,401,"*",12,"intron"
"chr4",55412216,55412616,401,"*",4,"promoter"
"chr4",55425614,55426014,401,"*",5,"threeUTR"
"chr4",55434122,55434522,401,"*",8,"threeUTR"
"chr4",55487288,55487688,401,"*",4,"intron"
"chr4",55514612,55515012,401,"*",9,"intron"
"chr4",55876270,55876670,401,"*",14,"intron"
"chr4",55937379,55937779,401,"*",8,"intergenic"
"chr4",56011581,56011981,401,"*",5,"CDS"
"chr4",56344706,56345106,401,"*",3,"intron"
"chr4",56399274,56399674,401,"*",6,"CDS"
"chr4",56448175,56448575,401,"*",14,"proximal"
"chr4",56448333,56448733,401,"*",14,"promoter"
"chr4",56450369,56450769,401,"*",8,"CDS"
"chr4",56454253,56454653,401,"*",5,"intron"
"chr4",56477270,56477670,401,"*",5,"intron"
"chr4",56478352,56478752,401,"*",21,"CDS"
"chr4",56480166,56480566,401,"*",4,"intron"
"chr4",56498910,56499310,401,"*",8,"intron"
"chr4",56500502,56500902,401,"*",50,"promoter"
"chr4",56930964,56931364,401,"*",11,"threeUTR"
"chr4",56963456,56963856,401,"*",12,"CDS"
"chr4",56973707,56974107,401,"*",6,"CDS"
"chr4",56990628,56991028,401,"*",14,"CDS"
"chr4",57009197,57009597,401,"*",11,"promoter"
"chr4",57009647,57010047,401,"*",5,"promoter"
"chr4",57017953,57018353,401,"*",4,"intron"
"chr4",57021305,57021705,401,"*",9,"intron"
"chr4",57023296,57023696,401,"*",17,"promoter"
"chr4",57024613,57025013,401,"*",10,"CDS"
"chr4",57057886,57058286,401,"*",4,"intron"
"chr4",63465243,63465643,401,"*",5,"exon"
"chr4",65573140,65573540,401,"*",186,"promoter"
"chr4",66238500,66238900,401,"*",4,"intron"
"chr4",67473010,67473410,401,"*",8,"intron"
"chr4",67492966,67493366,401,"*",7,"threeUTR"
"chr4",67493085,67493485,401,"*",8,"exon"
"chr4",67510919,67511319,401,"*",14,"threeUTR"
"chr4",67545519,67545919,401,"*",608,"promoter"
"chr4",67545577,67545977,401,"*",61,"promoter"
"chr4",67581254,67581654,401,"*",8,"CDS"
"chr4",67590897,67591297,401,"*",4,"CDS"
"chr4",67618262,67618662,401,"*",9,"threeUTR"
"chr4",67626018,67626418,401,"*",7,"proximal"
"chr4",67636410,67636810,401,"*",5,"intron"
"chr4",67646874,67647274,401,"*",5,"intron"
"chr4",67667772,67668172,401,"*",6,"intron"
"chr4",67700527,67700927,401,"*",17,"proximal"
"chr4",67776888,67777288,401,"*",5,"intron"
"chr4",68372360,68372760,401,"*",5,"intergenic"
"chr4",69954826,69955226,401,"*",5,"intergenic"
"chr4",70655497,70655897,401,"*",16,"threeUTR"
"chr4",70704952,70705352,401,"*",41,"proximal"
"chr4",70782883,70783283,401,"*",7,"CDS"
"chr4",70827542,70827942,401,"*",7,"threeUTR"
"chr4",70827678,70828078,401,"*",7,"threeUTR"
"chr4",70981875,70982275,401,"*",5,"threeUTR"
"chr4",71023300,71023700,401,"*",10,"threeUTR"
"chr4",73069720,73070120,401,"*",775,"promoter"
"chr4",73075474,73075874,401,"*",4,"threeUTR"
"chr4",73075959,73076359,401,"*",9,"threeUTR"
"chr4",73091151,73091551,401,"*",6,"CDS"
"chr4",73092231,73092631,401,"*",4,"CDS"
"chr4",73138913,73139313,401,"*",5,"intron"
"chr4",73146553,73146953,401,"*",7,"CDS"
"chr4",73171805,73172205,401,"*",6,"intron"
"chr4",73183136,73183536,401,"*",5,"intron"
"chr4",73189014,73189414,401,"*",5,"intron"
"chr4",73254053,73254453,401,"*",13,"intron"
"chr4",73255394,73255794,401,"*",14,"intron"
"chr4",74169566,74169966,401,"*",6,"intron"
"chr4",74225286,74225686,401,"*",4,"threeUTR"
"chr4",74225420,74225820,401,"*",4,"intron"
"chr4",75654408,75654808,401,"*",5,"promoter"
"chr4",75658697,75659097,401,"*",18,"promoter"
"chr4",75727370,75727770,401,"*",5,"intron"
"chr4",75764148,75764548,401,"*",6,"intron"
"chr4",75774592,75774992,401,"*",9,"CDS"
"chr4",75774842,75775242,401,"*",4,"intron"
"chr4",75789433,75789833,401,"*",9,"intron"
"chr4",75793956,75794356,401,"*",5,"intron"
"chr4",75800600,75801000,401,"*",17,"CDS"
"chr4",75971335,75971735,401,"*",15,"threeUTR"
"chr4",75971389,75971789,401,"*",15,"threeUTR"
"chr4",75981292,75981692,401,"*",13,"threeUTR"
"chr4",75988066,75988466,401,"*",7,"intron"
"chr4",76130612,76131012,401,"*",14,"promoter"
"chr4",76141447,76141847,401,"*",4,"intron"
"chr4",76143012,76143412,401,"*",6,"intron"
"chr4",76144102,76144502,401,"*",18,"fiveUTR"
"chr4",76144437,76144837,401,"*",6,"fiveUTR"
"chr4",76586036,76586436,401,"*",5,"promoter"
"chr4",76897959,76898359,401,"*",9,"promoter"
"chr4",76961314,76961714,401,"*",11,"intron"
"chr4",76975630,76976030,401,"*",6,"intron"
"chr4",76975820,76976220,401,"*",6,"intron"
"chr4",76981951,76982351,401,"*",6,"intron"
"chr4",77013089,77013489,401,"*",5,"intron"
"chr4",77014801,77015201,401,"*",17,"promoter"
"chr4",77030741,77031141,401,"*",40,"promoter"
"chr4",77036984,77037384,401,"*",15,"threeUTR"
"chr4",77051588,77051988,401,"*",3,"intron"
"chr4",77054257,77054657,401,"*",6,"intron"
"chr4",77159054,77159454,401,"*",7,"CDS"
"chr4",77165698,77166098,401,"*",5,"threeUTR"
"chr4",77166642,77167042,401,"*",19,"threeUTR"
"chr4",77805472,77805872,401,"*",7,"intron"
"chr4",77819403,77819803,401,"*",3,"promoter"
"chr4",77899770,77900170,401,"*",14,"intron"
"chr4",77899998,77900398,401,"*",14,"intron"
"chr4",78802451,78802851,401,"*",7,"intron"
"chr4",78816011,78816411,401,"*",4,"intron"
"chr4",78830661,78831061,401,"*",13,"intron"
"chr4",78842519,78842919,401,"*",7,"CDS"
"chr4",78873626,78874026,401,"*",8,"intron"
"chr4",78875061,78875461,401,"*",4,"intron"
"chr4",79977853,79978253,401,"*",5,"threeUTR"
"chr4",81899800,81900200,401,"*",5,"intron"
"chr4",82353313,82353713,401,"*",9,"threeUTR"
"chr4",82354457,82354857,401,"*",23,"threeUTR"
"chr4",82356252,82356652,401,"*",11,"threeUTR"
"chr4",82356391,82356791,401,"*",11,"threeUTR"
"chr4",82358686,82359086,401,"*",36,"promoter"
"chr4",82425745,82426145,401,"*",66,"threeUTR"
"chr4",82428883,82429283,401,"*",21,"CDS"
"chr4",82428998,82429398,401,"*",43,"promoter"
"chr4",82430471,82430871,401,"*",1242,"promoter"
"chr4",82829436,82829836,401,"*",9,"promoter"
"chr4",82832144,82832544,401,"*",8,"proximal"
"chr4",82839480,82839880,401,"*",11,"intron"
"chr4",82839816,82840216,401,"*",11,"intron"
"chr4",82840342,82840742,401,"*",8,"intron"
"chr4",82845376,82845776,401,"*",10,"proximal"
"chr4",82848142,82848542,401,"*",5,"intron"
"chr4",82862042,82862442,401,"*",10,"proximal"
"chr4",82864316,82864716,401,"*",11,"promoter"
"chr4",82866680,82867080,401,"*",5,"promoter"
"chr4",82870522,82870922,401,"*",4,"intron"
"chr4",82927740,82928140,401,"*",10,"promoter"
"chr4",82978059,82978459,401,"*",7,"intron"
"chr4",83009023,83009423,401,"*",8,"intron"
"chr4",83034637,83035037,401,"*",8,"proximal"
"chr4",83104329,83104729,401,"*",7,"intron"
"chr4",83456742,83457142,401,"*",5,"proximal"
"chr4",85044819,85045219,401,"*",12,"intergenic"
"chr4",85433482,85433882,401,"*",5,"intergenic"
"chr4",85614336,85614736,401,"*",7,"intron"
"chr4",86000471,86000871,401,"*",4,"threeUTR"
"chr4",86572048,86572448,401,"*",7,"intron"
"chr4",86688880,86689280,401,"*",4,"CDS"
"chr4",86950788,86951188,401,"*",4,"proximal"
"chr4",86951280,86951680,401,"*",6,"intron"
"chr4",86976271,86976671,401,"*",4,"intron"
"chr4",86977268,86977668,401,"*",7,"intron"
"chr4",86984626,86985026,401,"*",4,"intron"
"chr4",86993449,86993849,401,"*",10,"intron"
"chr4",87046432,87046832,401,"*",16,"fiveUTR"
"chr4",87051337,87051737,401,"*",6,"intron"
"chr4",87069469,87069869,401,"*",4,"intron"
"chr4",87070992,87071392,401,"*",12,"intron"
"chr4",87086763,87087163,401,"*",5,"intron"
"chr4",87097865,87098265,401,"*",6,"intron"
"chr4",87114366,87114766,401,"*",8,"proximal"
"chr4",87129737,87130137,401,"*",6,"intron"
"chr4",87149950,87150350,401,"*",10,"intergenic"
"chr4",87340172,87340572,401,"*",7,"CDS"
"chr4",88258173,88258573,401,"*",18,"threeUTR"
"chr4",88261781,88262181,401,"*",5,"threeUTR"
"chr4",88274712,88275112,401,"*",8,"exon"
"chr4",88278145,88278545,401,"*",22,"proximal"
"chr4",88401294,88401694,401,"*",6,"intron"
"chr4",88401459,88401859,401,"*",6,"intron"
"chr4",88443446,88443846,401,"*",5,"intergenic"
"chr4",88468243,88468643,401,"*",4,"fiveUTR"
"chr4",88486040,88486440,401,"*",7,"CDS"
"chr4",88498649,88499049,401,"*",4,"intron"
"chr4",88510772,88511172,401,"*",6,"proximal"
"chr4",88592446,88592846,401,"*",145,"promoter"
"chr4",88887526,88887926,401,"*",4,"intron"
"chr4",90700515,90700915,401,"*",8,"intron"
"chr4",90838916,90839316,401,"*",260,"promoter"
"chr4",90857332,90857732,401,"*",6,"intron"
"chr4",93160520,93160920,401,"*",4,"intron"
"chr4",94265857,94266257,401,"*",13,"intron"
"chr4",94268238,94268638,401,"*",5,"intron"
"chr4",94278511,94278911,401,"*",4,"threeUTR"
"chr4",94280703,94281103,401,"*",4,"threeUTR"
"chr4",94504650,94505050,401,"*",7,"intron"
"chr4",94601891,94602291,401,"*",5,"intron"
"chr4",94618725,94619125,401,"*",2,"intron"
